,Date,Open,High,Low,Close,Crypto
3005,2020-09-28,45.93,47.14,45.73,46.21,LTC
3006,2020-09-29,10871.0,10892.0,10647.0,10761.0,BTC
3007,2020-09-29,362.73,363.77,350.4,357.72,ETH
3008,2020-09-29,46.2,46.33,44.83,45.45,LTC
3009,2020-09-30,10761.0,10865.0,10675.0,10711.0,BTC
3010,2020-09-30,357.66,360.32,351.5,356.64,ETH
3011,2020-09-30,45.39,46.59,45.34,45.84,LTC
3012,2020-10-01,10707.0,10920.0,10471.0,10613.0,BTC
3013,2020-10-01,356.9,369.18,345.85,351.61,ETH
3014,2020-10-01,45.91,48.47,45.33,46.23,LTC
3015,2020-10-02,10613.0,10668.0,10401.0,10540.0,BTC
3016,2020-10-02,351.61,354.1,335.4,346.32,ETH
3017,2020-10-02,46.21,46.93,43.82,44.97,LTC
3018,2020-10-03,10540.0,10607.0,10475.0,10580.0,BTC
3019,2020-10-03,346.54,351.09,341.9,349.07,ETH
3020,2020-10-03,45.02,45.96,44.51,45.78,LTC
3021,2020-10-04,10580.0,10700.0,10536.0,10652.0,BTC
3022,2020-10-04,349.07,354.45,344.0,351.55,ETH
3023,2020-10-04,45.78,47.03,45.36,46.75,LTC
3024,2020-10-05,10652.0,10754.0,10635.0,10741.0,BTC
3025,2020-10-05,351.55,355.46,349.18,351.99,ETH
3026,2020-10-05,46.75,47.03,45.59,45.96,LTC
3027,2020-10-06,10740.0,10797.0,10544.0,10557.0,BTC
3028,2020-10-06,351.99,355.0,337.0,337.25,ETH
3029,2020-10-06,45.99,48.2,45.61,45.73,LTC
3030,2020-10-07,10557.0,10678.0,10546.0,10660.0,BTC
3031,2020-10-07,337.28,342.69,333.02,340.51,ETH
3032,2020-10-07,45.73,46.9,45.07,46.74,LTC
3033,2020-10-08,10662.0,10945.0,10558.0,10894.0,BTC
3034,2020-10-08,340.51,353.06,334.81,351.65,ETH
3035,2020-10-08,46.69,47.5,45.6,47.35,LTC
3036,2020-10-09,10894.0,11099.0,10848.0,11042.0,BTC
3037,2020-10-09,351.65,366.0,347.9,364.05,ETH
3038,2020-10-09,47.35,48.17,46.68,47.68,LTC
3039,2020-10-10,11041.0,11464.0,11029.0,11371.0,BTC
3040,2020-10-10,364.05,378.24,363.28,374.58,ETH
3041,2020-10-10,47.68,50.33,47.68,49.24,LTC
3042,2020-10-11,11371.0,11436.0,11277.0,11350.0,BTC
3043,2020-10-11,374.42,377.4,369.3,373.72,ETH
3044,2020-10-11,49.24,51.23,48.51,50.47,LTC
3045,2020-10-12,11342.0,11599.0,11225.0,11564.0,BTC
3046,2020-10-12,373.27,389.42,365.75,387.64,ETH
3047,2020-10-12,50.47,51.35,49.49,51.1,LTC
3048,2020-10-13,11564.0,11719.0,11322.0,11437.0,BTC
3049,2020-10-13,387.6,395.27,374.7,380.19,ETH
3050,2020-10-13,51.1,51.54,48.93,49.82,LTC
3051,2020-10-14,11437.0,11546.0,11306.0,11396.0,BTC
3052,2020-10-14,380.24,387.34,373.5,376.73,ETH
3053,2020-10-14,49.82,51.06,49.34,49.6,LTC
3054,2020-10-15,11398.0,11593.0,11288.0,11544.0,BTC
3055,2020-10-15,376.75,381.43,370.47,380.56,ETH
3056,2020-10-15,49.6,50.18,48.95,49.65,LTC
3057,2020-10-16,11558.0,11558.0,11231.0,11314.0,BTC
3058,2020-10-16,380.56,380.56,362.72,366.6,ETH
3059,2020-10-16,49.65,49.88,45.84,47.33,LTC
3060,2020-10-17,11319.0,11406.0,11283.0,11356.0,BTC
3061,2020-10-17,366.74,370.37,363.5,367.12,ETH
3062,2020-10-17,47.33,47.78,46.42,46.9,LTC
3063,2020-10-18,11357.0,11500.0,11345.0,11447.0,BTC
3064,2020-10-18,367.12,377.18,367.12,375.92,ETH
3065,2020-10-18,46.9,47.9,46.65,47.4,LTC
3066,2020-10-19,11447.0,11811.0,11419.0,11732.0,BTC
3067,2020-10-19,375.92,384.07,373.14,379.65,ETH
3068,2020-10-19,47.35,48.45,46.84,48.1,LTC
3069,2020-10-20,11732.0,12044.0,11693.0,11904.0,BTC
3070,2020-10-20,379.65,380.72,367.06,368.66,ETH
3071,2020-10-20,48.1,48.4,46.5,46.98,LTC
3072,2020-10-21,11904.0,12905.0,11889.0,12853.0,BTC
3073,2020-10-21,368.4,398.45,367.86,395.25,ETH
3074,2020-10-21,46.98,53.33,46.77,53.04,LTC
3075,2020-10-22,12856.0,13216.0,12706.0,13128.0,BTC
3076,2020-10-22,395.17,419.57,390.9,417.8,ETH
3077,2020-10-22,53.04,56.28,52.87,54.67,LTC
3078,2020-10-23,13128.0,13197.0,12746.0,12941.0,BTC
3079,2020-10-23,417.85,421.08,402.22,409.4,ETH
3080,2020-10-23,54.67,56.91,53.16,55.69,LTC
3081,2020-10-24,12941.0,13161.0,12887.0,13103.0,BTC
3082,2020-10-24,409.0,416.49,407.55,412.01,ETH
3083,2020-10-24,55.73,59.58,54.96,59.32,LTC
3084,2020-10-25,13103.0,13339.0,12911.0,13040.0,BTC
3085,2020-10-25,412.0,417.67,404.4,408.1,ETH
3086,2020-10-25,59.32,59.97,56.58,59.09,LTC
3087,2020-10-26,13038.0,13242.0,12810.0,13025.0,BTC
3088,2020-10-26,407.8,411.28,383.44,392.9,ETH
3089,2020-10-26,59.1,59.26,55.24,56.6,LTC
3090,2020-10-27,13025.0,13754.0,13000.0,13632.0,BTC
3091,2020-10-27,393.0,410.33,390.52,403.95,ETH
3092,2020-10-27,56.68,59.12,56.45,57.63,LTC
3093,2020-10-28,13619.0,13847.0,12925.0,13208.0,BTC
3094,2020-10-28,403.41,409.03,381.1,385.94,ETH
3095,2020-10-28,57.63,60.49,54.96,55.74,LTC
3096,2020-10-29,13208.0,13641.0,12990.0,13482.0,BTC
3097,2020-10-29,385.92,394.01,380.95,389.05,ETH
3098,2020-10-29,55.72,56.55,53.51,55.07,LTC
3099,2020-10-30,13484.0,13673.0,13146.0,13644.0,BTC
3100,2020-10-30,389.06,392.0,374.06,384.31,ETH
3101,2020-10-30,55.11,55.8,52.48,54.17,LTC
3102,2020-10-31,13644.0,14047.0,13440.0,13841.0,BTC
3103,2020-10-31,384.38,393.14,380.86,387.94,ETH
3104,2020-10-31,54.17,56.43,53.69,56.14,LTC
3105,2020-11-01,13847.0,13894.0,13645.0,13816.0,BTC
3106,2020-11-01,387.94,397.24,385.07,396.63,ETH
3107,2020-11-01,56.14,56.24,54.24,55.95,LTC
3108,2020-11-02,13816.0,13837.0,13243.0,13622.0,BTC
3109,2020-11-02,397.44,404.26,378.16,385.91,ETH
3110,2020-11-02,55.99,56.8,53.17,54.12,LTC
3111,2020-11-03,13619.0,13798.0,13308.0,13733.0,BTC
3112,2020-11-03,385.66,385.89,371.02,383.35,ETH
3113,2020-11-03,54.12,54.37,51.64,53.64,LTC
3114,2020-11-04,13733.0,14240.0,13556.0,14002.0,BTC
3115,2020-11-04,383.39,408.55,377.35,401.11,ETH
3116,2020-11-04,53.64,55.0,51.77,54.56,LTC
3117,2020-11-05,14005.0,15291.0,14005.0,15244.0,BTC
3118,2020-11-05,401.79,418.0,396.95,413.65,ETH
3119,2020-11-05,54.53,59.64,54.52,58.59,LTC
3120,2020-11-06,15244.0,15937.0,15206.0,15561.0,BTC
3121,2020-11-06,413.69,449.37,413.29,447.2,ETH
3122,2020-11-06,58.49,63.11,58.49,61.46,LTC
3123,2020-11-07,15549.0,15760.0,14428.0,14846.0,BTC
3124,2020-11-07,445.54,468.14,425.0,435.58,ETH
3125,2020-11-07,61.33,64.83,57.12,59.03,LTC
3126,2020-11-08,14846.0,15652.0,14692.0,15347.0,BTC
3127,2020-11-08,435.83,460.23,431.0,450.45,ETH
3128,2020-11-08,59.03,62.03,58.27,60.27,LTC
3129,2020-11-09,15333.0,15845.0,14866.0,15392.0,BTC
3130,2020-11-09,450.2,459.49,434.8,447.9,ETH
3131,2020-11-09,60.27,61.77,57.53,59.32,LTC
3132,2020-11-10,15392.0,15470.0,15092.0,15393.0,BTC
3133,2020-11-10,447.73,455.0,439.39,451.73,ETH
3134,2020-11-10,59.32,59.62,57.14,58.3,LTC
3135,2020-11-11,15393.0,15959.0,15293.0,15799.0,BTC
3136,2020-11-11,452.69,476.54,450.02,467.16,ETH
3137,2020-11-11,58.31,60.59,57.93,59.63,LTC
3138,2020-11-12,15799.0,16204.0,15499.0,16150.0,BTC
3139,2020-11-12,466.51,470.0,452.96,462.55,ETH
3140,2020-11-12,59.61,60.52,57.81,58.98,LTC
3141,2020-11-13,16155.0,16486.0,15984.0,16287.0,BTC
3142,2020-11-13,463.2,474.85,458.39,472.28,ETH
3143,2020-11-13,58.98,66.61,58.98,65.67,LTC
3144,2020-11-14,16287.0,16362.0,15738.0,15997.0,BTC
3145,2020-11-14,472.29,478.38,452.75,460.06,ETH
3146,2020-11-14,65.71,66.26,61.82,63.01,LTC
3147,2020-11-15,15996.0,16149.0,15824.0,15865.0,BTC
3148,2020-11-15,460.06,463.95,442.01,444.0,ETH
3149,2020-11-15,63.01,64.43,61.52,61.85,LTC
3150,2020-11-16,15859.0,16885.0,15795.0,16717.0,BTC
3151,2020-11-16,444.01,465.99,440.5,459.25,ETH
3152,2020-11-16,61.88,72.51,61.12,70.76,LTC
3153,2020-11-17,16717.0,17837.0,16569.0,17627.0,BTC
3154,2020-11-17,459.66,484.9,458.46,480.99,ETH
3155,2020-11-17,71.0,75.91,70.51,74.55,LTC
3156,2020-11-18,17633.0,18467.0,17318.0,17781.0,BTC
3157,2020-11-18,480.89,494.99,460.01,474.31,ETH
3158,2020-11-18,74.55,77.11,68.54,73.5,LTC
3159,2020-11-19,17781.0,18163.0,17377.0,17939.0,BTC
3160,2020-11-19,474.59,481.99,465.52,472.98,ETH
3161,2020-11-19,73.4,83.51,71.67,81.08,LTC
3162,2020-11-20,17939.0,18809.0,17732.0,18586.0,BTC
3163,2020-11-20,473.0,514.53,469.62,508.87,ETH
3164,2020-11-20,81.21,85.69,80.22,83.81,LTC
3165,2020-11-21,18586.0,18964.0,18443.0,18638.0,BTC
3166,2020-11-21,509.05,545.45,503.66,544.31,ETH
3167,2020-11-21,83.8,87.03,80.74,86.24,LTC
3168,2020-11-22,18635.0,18733.0,17666.0,18585.0,BTC
3169,2020-11-22,544.32,576.15,512.1,573.94,ETH
3170,2020-11-22,86.21,87.9,78.16,85.34,LTC
3171,2020-11-23,18585.0,18759.0,18012.0,18426.0,BTC
3172,2020-11-23,572.66,608.47,551.12,606.93,ETH
3173,2020-11-23,85.19,90.75,81.0,87.93,LTC
3174,2020-11-24,18419.0,19414.0,18120.0,18938.0,BTC
3175,2020-11-24,606.14,622.72,593.0,601.02,ETH
3176,2020-11-24,87.95,93.95,86.54,88.49,LTC
3177,2020-11-25,18938.0,19495.0,18649.0,18846.0,BTC
3178,2020-11-25,600.08,606.39,574.77,578.49,ETH
3179,2020-11-25,88.49,90.67,82.59,83.81,LTC
3180,2020-11-26,18859.0,18924.0,16311.0,17122.0,BTC
3181,2020-11-26,577.39,579.7,481.32,512.59,ETH
3182,2020-11-26,83.72,83.72,64.75,69.15,LTC
3183,2020-11-27,17122.0,17463.0,16508.0,17037.0,BTC
3184,2020-11-27,515.1,530.8,494.37,515.87,ETH
3185,2020-11-27,69.4,73.5,65.28,68.85,LTC
3186,2020-11-28,17037.0,17891.0,16895.0,17764.0,BTC
3187,2020-11-28,515.99,548.5,507.1,543.92,ETH
3188,2020-11-28,68.9,74.93,68.22,73.83,LTC
3189,2020-11-29,17765.0,18330.0,17556.0,18267.0,BTC
3190,2020-11-29,544.02,569.83,531.6,566.54,ETH
3191,2020-11-29,73.38,81.04,71.65,79.84,LTC
3192,2020-11-30,18267.0,19835.0,18094.0,19376.0,BTC
3193,2020-11-30,568.4,614.07,563.98,605.2,ETH
3194,2020-11-30,79.83,88.13,76.77,86.6,LTC
3195,2020-12-01,19380.0,19928.0,18229.0,19089.0,BTC
3196,2020-12-01,605.59,636.31,568.32,604.51,ETH
3197,2020-12-01,86.6,92.9,80.6,91.0,LTC
3198,2020-12-02,19089.0,19337.0,18362.0,19161.0,BTC
3199,2020-12-02,605.59,636.31,568.32,604.51,ETH
3200,2020-12-02,86.6,92.9,80.6,91.0,LTC
3201,2020-12-03,19160.0,19618.0,18920.0,19465.0,BTC
3202,2020-12-03,600.0,624.0,587.57,615.43,ETH
3203,2020-12-03,89.85,91.32,85.76,88.92,LTC
3204,2020-12-04,19465.0,19550.0,18735.0,18833.0,BTC
3205,2020-12-04,615.43,620.0,578.74,581.81,ETH
3206,2020-12-04,88.91,89.83,80.96,81.61,LTC
3207,2020-12-05,18828.0,19186.0,18512.0,19019.0,BTC
3208,2020-12-05,580.8,597.55,561.52,592.41,ETH
3209,2020-12-05,81.62,84.42,78.64,82.67,LTC
3210,2020-12-06,19019.0,19339.0,18895.0,19246.0,BTC
3211,2020-12-06,592.21,607.36,584.0,599.42,ETH
3212,2020-12-06,82.67,85.19,80.44,82.84,LTC
3213,2020-12-07,19249.0,19429.0,18924.0,19087.0,BTC
3214,2020-12-07,599.41,603.77,584.76,588.61,ETH
3215,2020-12-07,82.85,86.72,81.84,83.2,LTC
3216,2020-12-08,19087.0,19302.0,18632.0,18784.0,BTC
3217,2020-12-08,588.47,594.99,560.39,566.01,ETH
3218,2020-12-08,83.2,84.81,76.89,77.78,LTC
3219,2020-12-09,18776.0,18823.0,17653.0,18550.0,BTC
3220,2020-12-09,565.86,577.96,530.45,576.17,ETH
3221,2020-12-09,77.78,78.31,72.42,77.58,LTC
3222,2020-12-10,18550.0,18650.0,17938.0,18352.0,BTC
3223,2020-12-10,575.91,577.51,548.29,563.66,ETH
3224,2020-12-10,77.47,78.19,73.41,75.04,LTC
3225,2020-12-11,18351.0,18396.0,17604.0,18106.0,BTC
3226,2020-12-11,563.72,564.41,536.01,549.44,ETH
3227,2020-12-11,75.04,75.44,70.14,73.02,LTC
3228,2020-12-12,18106.0,18837.0,18033.0,18794.0,BTC
3229,2020-12-12,549.44,571.84,543.5,570.91,ETH
3230,2020-12-12,73.02,77.6,71.92,76.97,LTC
3231,2020-12-13,18800.0,19414.0,18734.0,19182.0,BTC
3232,2020-12-13,570.95,595.0,564.23,591.64,ETH
3233,2020-12-13,76.94,84.24,75.68,82.24,LTC
3234,2020-12-14,19182.0,19314.0,18996.0,19201.0,BTC
3235,2020-12-14,591.71,592.78,576.06,586.06,ETH
3236,2020-12-14,82.23,82.92,79.22,81.36,LTC
3237,2020-12-15,19199.0,19561.0,19086.0,19431.0,BTC
3238,2020-12-15,586.2,596.49,579.31,588.63,ETH
3239,2020-12-15,81.36,84.9,80.53,81.99,LTC
3240,2020-12-16,19431.0,21275.0,19319.0,21240.0,BTC
3241,2020-12-16,589.03,632.64,581.5,629.38,ETH
3242,2020-12-16,82.0,91.72,78.83,91.37,LTC
3243,2020-12-17,21200.0,23685.0,21200.0,22767.0,BTC
3244,2020-12-17,630.0,676.29,628.56,641.26,ETH
3245,2020-12-17,91.37,109.78,91.04,101.54,LTC
3246,2020-12-18,22775.0,23278.0,22398.0,22911.0,BTC
3247,2020-12-18,641.05,663.74,630.01,651.36,ETH
3248,2020-12-18,101.78,112.81,99.51,107.6,LTC
3249,2020-12-19,22898.0,24128.0,22805.0,24004.0,BTC
3250,2020-12-19,651.21,669.0,646.97,666.95,ETH
3251,2020-12-19,107.61,124.4,105.55,123.48,LTC
3252,2020-12-20,23988.0,24244.0,23117.0,23494.0,BTC
3253,2020-12-20,666.53,666.88,631.38,634.8,ETH
3254,2020-12-20,123.49,123.98,113.31,113.97,LTC
3255,2020-12-21,23406.0,24094.0,22080.0,23146.0,BTC
3256,2020-12-21,632.71,648.0,599.11,618.46,ETH
3257,2020-12-21,113.15,118.49,101.56,107.08,LTC
3258,2020-12-22,23138.0,23598.0,22385.0,23434.0,BTC
3259,2020-12-22,618.41,634.13,587.85,622.83,ETH
3260,2020-12-22,107.06,113.43,98.63,108.73,LTC
3261,2020-12-23,23434.0,24085.0,22863.0,23299.0,BTC
3262,2020-12-23,622.4,637.95,592.7,597.37,ETH
3263,2020-12-23,108.77,117.11,100.71,103.36,LTC
3264,2020-12-24,23295.0,23546.0,22689.0,23384.0,BTC
3265,2020-12-24,597.37,609.95,550.0,605.1,ETH
3266,2020-12-24,103.36,109.61,96.36,107.02,LTC
3267,2020-12-25,23399.0,24657.0,23379.0,24409.0,BTC
3268,2020-12-25,604.61,633.24,604.59,618.92,ETH
3269,2020-12-25,106.95,124.79,106.95,121.38,LTC
3270,2020-12-26,24409.0,26753.0,24379.0,26648.0,BTC
3271,2020-12-26,618.87,651.83,616.05,647.0,ETH
3272,2020-12-26,121.29,134.85,121.09,132.58,LTC
3273,2020-12-27,26666.0,28326.0,25824.0,26303.0,BTC
3274,2020-12-27,646.98,714.52,625.0,676.41,ETH
3275,2020-12-27,132.8,139.18,122.42,127.0,LTC
3276,2020-12-28,26303.0,27404.0,26136.0,26634.0,BTC
3277,2020-12-28,676.53,746.5,676.53,726.77,ETH
3278,2020-12-28,127.07,136.88,126.33,129.07,LTC
3279,2020-12-29,26606.0,27164.0,25926.0,26870.0,BTC
3280,2020-12-29,727.25,738.97,688.86,723.94,ETH
3281,2020-12-29,129.09,131.21,120.04,126.31,LTC
3282,2020-12-30,26870.0,28980.0,26870.0,28896.0,BTC
3283,2020-12-30,724.42,757.15,719.43,749.13,ETH
3284,2020-12-30,126.31,132.77,123.01,127.57,LTC
3285,2020-12-31,28898.0,29298.0,27989.0,28966.0,BTC
3286,2020-12-31,749.0,755.24,725.29,739.08,ETH
3287,2020-12-31,127.58,130.28,122.21,124.22,LTC
3288,2021-01-01,28965.0,29650.0,28754.0,29259.0,BTC
3289,2021-01-01,739.27,749.88,717.01,729.99,ETH
3290,2021-01-01,124.22,133.85,123.21,125.7,LTC
3291,2021-01-02,29243.0,33219.0,29050.0,31690.0,BTC
3292,2021-01-02,729.66,787.99,717.51,769.0,ETH
3293,2021-01-02,125.62,140.91,123.69,134.69,LTC
3294,2021-01-03,31714.0,34524.0,31494.0,33581.0,BTC
3295,2021-01-03,769.0,975.89,764.76,950.5,ETH
3296,2021-01-03,134.76,159.76,134.1,155.9,LTC
3297,2021-01-04,33581.0,33649.0,28258.0,31027.0,BTC
3298,2021-01-04,947.94,1165.58,891.24,1008.06,ETH
3299,2021-01-04,155.89,174.11,141.0,150.4,LTC
3300,2021-01-05,31029.0,34221.0,29991.0,33788.0,BTC
3301,2021-01-05,1007.22,1134.0,976.68,1086.64,ETH
3302,2021-01-05,150.41,160.0,146.79,158.1,LTC
3303,2021-01-06,33788.0,36452.0,33478.0,35848.0,BTC
3304,2021-01-06,1089.49,1210.04,1061.04,1183.71,ETH
3305,2021-01-06,158.14,169.9,155.5,165.56,LTC
3306,2021-01-07,35934.0,40358.0,35806.0,39596.0,BTC
3307,2021-01-07,1180.68,1288.82,1162.0,1251.5,ETH
3308,2021-01-07,165.55,181.04,162.5,172.96,LTC
3309,2021-01-08,39596.0,41958.0,36722.0,39927.0,BTC
